code,name,kind
080530,코디에스,코스닥
224060,코디엠,코스닥
078650,코렌,코스닥
104540,코렌텍,코스닥
033430,코리드,코스닥
027050,코리아나,코스닥
101670,코리아에스이,코스닥
123410,코리아에프티,코스닥
036690,코맥스,코스닥
049430,코메론,코스닥
041960,코미팜,코스닥
009730,코센,코스닥
241710,코스메카코리아,코스닥
069110,코스온,코스닥
048870,코아로직,코스닥
166480,코아스템,코스닥
045970,코아시아홀딩스,코스닥
038530,코아크로스,코스닥
029960,코엔텍,코스닥
102940,코오롱생명과학,코스닥
033290,코웰패션,코스닥
056360,코위버,코스닥
121850,코이즈,코스닥
015710,코콤,코스닥
052330,코텍,코스닥
126600,코프라,코스닥
200130,콜마비앤에이치,코스닥
225650,쿠첸,코스닥
060280,큐렉소,코스닥
040350,큐로컴,코스닥
051780,큐로홀딩스,코스닥
115180,큐리언트,코스닥
065560,큐브스,코스닥
182360,큐브엔터,코스닥
066310,큐에스아이,코스닥
016600,큐캐피탈,코스닥
043590,크로바하이텍,코스닥
114120,크루셜텍,코스닥
083790,크리스탈,코스닥
900250,크리스탈신소재,코스닥
045520,크린앤사이언스,코스닥
237880,클리오,코스닥
218710,키움스팩3호,코스닥
226850,키움스팩4호,코스닥
054780,키이스트,코스닥
219130,타이거일렉,코스닥
065130,탑엔지니어링,코스닥
023160,태광,코스닥
053620,태양,코스닥
072520,태양씨앤엘,코스닥
044490,태웅,코스닥
191420,테고사이언스,코스닥
123100,테라세미콘,코스닥
182690,테라셈,코스닥
066700,테라젠이텍스,코스닥
095610,테스,코스닥
131970,테스나,코스닥
089030,테크윙,코스닥
038540,텍셀네트컴,코스닥
054450,텔레칩스,코스닥
091440,텔레필드,코스닥
200230,텔콘,코스닥
051360,토비스,코스닥
045340,토탈소프트,코스닥
057880,토필드,코스닥
108230,톱텍,코스닥
079970,투비소프트,코스닥
052290,트레이스,코스닥
105550,트루윈,코스닥
026150,특수건설,코스닥
033830,티비씨,코스닥
064760,티씨케이,코스닥
131290,티에스이,코스닥
062860,티엘아이,코스닥
104480,티케이케미칼,코스닥
081150,티플랙스,코스닥
130740,티피씨글로벌,코스닥
084730,팅크웨어,코스닥
046210,파나진,코스닥
034230,파라다이스,코스닥
033540,파라텍,코스닥
043200,파루,코스닥
214450,파마리서치프로덕트,코스닥
177830,파버나인,코스닥
037070,파세코,코스닥
150900,파수닷컴,코스닥
047310,파워로직스,코스닥
170790,파이오링크,코스닥
049120,파인디앤씨,코스닥
038950,파인디지털,코스닥
106240,파인테크닉스,코스닥
131760,파인텍,코스닥
140860,파크시스템스,코스닥
091700,파트론,코스닥
194510,파티게임즈,코스닥
038160,팍스넷,코스닥
032800,판타지오,코스닥
043090,팜스웰바이오,코스닥
027710,팜스토리,코스닥
054300,팬스타엔터프라이즈,코스닥
068050,팬엔터테인먼트,코스닥
222110,팬젠,코스닥
060900,퍼시픽바이오,코스닥
087010,펩트론,코스닥
043370,평화정공,코스닥
119500,포메탈,코스닥
016670,포비스티앤씨,코스닥
022100,포스코 ICT,코스닥
009520,포스코엠텍,코스닥
003670,포스코켐텍,코스닥
189690,포시에스,코스닥
141020,포티스,코스닥
039230,폭스브레인,코스닥
005670,푸드웰,코스닥
094940,푸른기술,코스닥
007330,푸른저축은행,코스닥
093380,풍강,코스닥
023900,풍국주정,코스닥
214270,퓨쳐스트림네트웍스,코스닥
035200,프럼파스트,코스닥
203690,프로스테믹스,코스닥
053610,프로텍,코스닥
053160,프리엠스,코스닥
060910,프리젠,코스닥
075130,플랜티넷,코스닥
023770,플레이위드,코스닥
032580,피델릭스,코스닥
051380,피씨디렉트,코스닥
237750,피앤씨테크,코스닥
131390,피앤이솔루션,코스닥
024850,피에스엠씨,코스닥
031980,피에스케이,코스닥
002230,피에스텍,코스닥
137400,피엔티,코스닥
128660,피제이메탈,코스닥
006140,피제이전자,코스닥
087600,픽셀플러스,코스닥
064800,필링크,코스닥
230240,하나금융7호스팩,코스닥
250060,하나금융8호스팩,코스닥
067310,하나마이크론,코스닥
208870,하나머스트3호스팩,코스닥
215100,하나머스트4호스팩,코스닥
218150,하나머스트5호스팩,코스닥
136480,하림,코스닥
024660,하림홀딩스,코스닥
149980,하이로닉,코스닥
013030,하이록코리아,코스닥
126700,하이비젼시스템,코스닥
200470,하이셈,코스닥
106080,하이소닉,코스닥
066980,하이쎌,코스닥
235010,하이에이아이1호스팩,코스닥
205470,하이제2호스팩,코스닥
217500,하이제3호스팩,코스닥
221840,하이즈항공,코스닥
106190,하이텍팜,코스닥
066130,하츠,코스닥
222080,한국3호스팩,코스닥
240540,한국4호스팩,코스닥
004590,한국가구,코스닥
039340,한국경제TV,코스닥
034950,한국기업평가,코스닥
222980,한국맥널티,코스닥
025550,한국선재,코스닥
017890,한국알콜,코스닥
063570,한국전자금융,코스닥
041460,한국전자인증,코스닥
101680,한국정밀기계,코스닥
039740,한국정보공학,코스닥
053300,한국정보인증,코스닥
025770,한국정보통신,코스닥
023760,한국캐피탈,코스닥
054040,한국컴퓨터,코스닥
021650,한국큐빅,코스닥
053590,한국테크놀로지,코스닥
037230,한국팩키지,코스닥
030520,한글과컴퓨터,코스닥
052600,한네트,코스닥
092460,한라IMS,코스닥
047080,한빛소프트,코스닥
081970,한솔넥스지,코스닥
099660,한솔신텍,코스닥
221610,한솔씨앤피,코스닥
070590,한솔인티큐브,코스닥
042520,한스바이오메드,코스닥
078350,한양디지텍,코스닥
045100,한양이엔지,코스닥
064090,한양하이타오,코스닥
046110,한일네트웍스,코스닥
024740,한일단조,코스닥
005860,한일사료,코스닥
123840,한일진공,코스닥
007770,한일화학,코스닥
061460,한진피앤씨,코스닥
079170,한창산업,코스닥
054920,한컴시큐어,코스닥
077280,한컴지엠디,코스닥
002680,한탑,코스닥
066110,한프,코스닥
217620,한화ACPC스팩,코스닥
215380,한화MGI스팩,코스닥
214680,한화에이스스팩1호,코스닥
219860,한화에이스스팩2호,코스닥
102210,해덕파워웨이,코스닥
220630,해마로푸드서비스,코스닥
034810,해성산업,코스닥
076610,해성옵틱스,코스닥
008800,행남생활건강,코스닥
900270,헝셩그룹,코스닥
170030,현대공업,코스닥
221950,현대드림3호스팩,코스닥
226360,현대드림4호스팩,코스닥
048410,현대아이비티,코스닥
204760,현대에이블스팩1호,코스닥
026180,현대정보기술,코스닥
039010,현대통신,코스닥
092300,현우산업,코스닥
053660,현진소재,코스닥
011080,형지I&C,코스닥
060560,홈센타홀딩스,코스닥
064240,홈캐스트,코스닥
039610,화성,코스닥
126640,화신정공,코스닥
086250,화신테크,코스닥
204630,화이브라더스,코스닥
061250,화일약품,코스닥
134780,화진,코스닥
097870,효성오앤비,코스닥
050090,휘닉스소재,코스닥
115160,휴맥스,코스닥
028080,휴맥스홀딩스,코스닥
200670,휴메딕스,코스닥
065510,휴비츠,코스닥
243070,휴온스,코스닥
084110,휴온스글로벌,코스닥
145020,휴젤,코스닥
024060,흥구석유,코스닥
010240,흥국,코스닥
189980,흥국에프엔비,코스닥
037440,희림,코스닥
